# dt = 0.00020 ps ; n_timesteps = 10000
# masses = [1.66e-03, 1.24e-03, 1.66e-03] m_asu ; kappa = 9.9825e+01 m_asu ps^(-2)
# t[ps], q_1[Å], q_2[Å], q_3[Å], v_1[Å/ps], v_2[Å/ps], v_3[Å/ps], E_kin[eV], E_pot[eV]
1.02680e+00, 9.23974e-03, -8.09963e-04, -1.48781e-02, -3.44249e+00, 3.34158e+00, 9.33914e-01, 1.74980e-02, 1.49194e-02 
1.02700e+00, 8.53914e-03, -1.48093e-04, -1.46744e-02, -3.55529e+00, 3.26253e+00, 1.10606e+00, 1.81186e-02, 1.42990e-02 
1.02720e+00, 7.81762e-03, 4.95047e-04, -1.44357e-02, -3.65167e+00, 3.15469e+00, 1.28340e+00, 1.86151e-02, 1.38032e-02 
1.02740e+00, 7.07847e-03, 1.11378e-03, -1.41610e-02, -3.73167e+00, 3.01901e+00, 1.46525e+00, 1.89979e-02, 1.34214e-02 
1.02760e+00, 6.32496e-03, 1.70265e-03, -1.38496e-02, -3.79540e+00, 2.85670e+00, 1.65084e+00, 1.92815e-02, 1.31389e-02 
1.02780e+00, 5.56031e-03, 2.25646e-03, -1.35007e-02, -3.84312e+00, 2.66918e+00, 1.83933e+00, 1.94842e-02, 1.29375e-02 
1.02800e+00, 4.78771e-03, 2.77032e-03, -1.31139e-02, -3.87516e+00, 2.45810e+00, 2.02982e+00, 1.96266e-02, 1.27965e-02 
1.02820e+00, 4.01025e-03, 3.23970e-03, -1.26888e-02, -3.89194e+00, 2.22534e+00, 2.22134e+00, 1.97312e-02, 1.26933e-02 
1.02840e+00, 3.23093e-03, 3.66046e-03, -1.22253e-02, -3.89400e+00, 1.97295e+00, 2.41287e+00, 1.98209e-02, 1.26051e-02 
1.02860e+00, 2.45265e-03, 4.02888e-03, -1.17236e-02, -3.88192e+00, 1.70314e+00, 2.60335e+00, 1.99178e-02, 1.25094e-02 
1.02880e+00, 1.67816e-03, 4.34172e-03, -1.11840e-02, -3.85640e+00, 1.41831e+00, 2.79165e+00, 2.00430e-02, 1.23854e-02 
1.02900e+00, 9.10091e-04, 4.59620e-03, -1.06070e-02, -3.81817e+00, 1.12096e+00, 2.97665e+00, 2.02145e-02, 1.22148e-02 
1.02920e+00, 1.50896e-04, 4.79010e-03, -9.99332e-03, -3.76805e+00, 8.13717e-01, 3.15718e+00, 2.04474e-02, 1.19826e-02 
1.02940e+00, -5.97128e-04, 4.92169e-03, -9.34408e-03, -3.70689e+00, 4.99297e-01, 3.33206e+00, 2.07523e-02, 1.16780e-02 
1.02960e+00, -1.33186e-03, 4.98982e-03, -8.66049e-03, -3.63561e+00, 1.80472e-01, 3.50013e+00, 2.11355e-02, 1.12950e-02 
1.02980e+00, -2.05137e-03, 4.99388e-03, -7.94403e-03, -3.55514e+00, -1.39946e-01, 3.66020e+00, 2.15979e-02, 1.08323e-02 
1.03000e+00, -2.75392e-03, 4.93384e-03, -7.19642e-03, -3.46644e+00, -4.59129e-01, 3.81111e+00, 2.21354e-02, 1.02942e-02 
1.03020e+00, -3.43795e-03, 4.81023e-03, -6.41959e-03, -3.37050e+00, -7.74261e-01, 3.95175e+00, 2.27386e-02, 9.69010e-03 
1.03040e+00, -4.10212e-03, 4.62413e-03, -5.61572e-03, -3.26831e+00, -1.08256e+00, 4.08100e+00, 2.33932e-02, 9.03429e-03 
1.03060e+00, -4.74527e-03, 4.37720e-03, -4.78719e-03, -3.16085e+00, -1.38131e+00, 4.19782e+00, 2.40804e-02, 8.34567e-03 
1.03080e+00, -5.36646e-03, 4.07161e-03, -3.93659e-03, -3.04911e+00, -1.66787e+00, 4.30121e+00, 2.47774e-02, 7.64704e-03 
1.03100e+00, -5.96492e-03, 3.71006e-03, -3.06670e-03, -2.93405e+00, -1.93971e+00, 4.39022e+00, 2.54584e-02, 6.96429e-03 
1.03120e+00, -6.54008e-03, 3.29573e-03, -2.18050e-03, -2.81659e+00, -2.19444e+00, 4.46398e+00, 2.60953e-02, 6.32553e-03 
1.03140e+00, -7.09155e-03, 2.83228e-03, -1.28111e-03, -2.69763e+00, -2.42980e+00, 4.52172e+00, 2.66590e-02, 5.76004e-03 
1.03160e+00, -7.61913e-03, 2.32381e-03, -3.71813e-04, -2.57802e+00, -2.64373e+00, 4.56271e+00, 2.71201e-02, 5.29714e-03 
1.03180e+00, -8.12276e-03, 1.77479e-03, 5.43975e-04, -2.45858e+00, -2.83432e+00, 4.58635e+00, 2.74505e-02, 4.96513e-03 
1.03200e+00, -8.60256e-03, 1.19008e-03, 1.46273e-03, -2.34003e+00, -2.99991e+00, 4.59212e+00, 2.76241e-02, 4.79012e-03 
1.03220e+00, -9.05877e-03, 5.74825e-04, 2.38082e-03, -2.22308e+00, -3.13903e+00, 4.57960e+00, 2.76180e-02, 4.79500e-03 
1.03240e+00, -9.49179e-03, -6.55356e-05, 3.29457e-03, -2.10834e+00, -3.25045e+00, 4.54850e+00, 2.74137e-02, 4.99848e-03 
1.03260e+00, -9.90211e-03, -7.25355e-04, 4.20022e-03, -1.99634e+00, -3.33319e+00, 4.49862e+00, 2.69974e-02, 5.41423e-03 
1.03280e+00, -1.02903e-02, -1.39881e-03, 5.09401e-03, -1.88756e+00, -3.38652e+00, 4.42988e+00, 2.63614e-02, 6.05020e-03 
1.03300e+00, -1.06571e-02, -2.07996e-03, 5.97217e-03, -1.78240e+00, -3.40996e+00, 4.34231e+00, 2.55037e-02, 6.90815e-03 
1.03320e+00, -1.10033e-02, -2.76280e-03, 6.83094e-03, -1.68115e+00, -3.40332e+00, 4.23608e+00, 2.44293e-02, 7.98330e-03 
1.03340e+00, -1.13296e-02, -3.44129e-03, 7.66660e-03, -1.58405e+00, -3.36665e+00, 4.11145e+00, 2.31494e-02, 9.26432e-03 
1.03360e+00, -1.16369e-02, -4.10946e-03, 8.47552e-03, -1.49124e+00, -3.30027e+00, 3.96881e+00, 2.16817e-02, 1.07334e-02 
1.03380e+00, -1.19261e-02, -4.76140e-03, 9.25412e-03, -1.40279e+00, -3.20477e+00, 3.80866e+00, 2.00503e-02, 1.23667e-02 
1.03400e+00, -1.21980e-02, -5.39137e-03, 9.99898e-03, -1.31868e+00, -3.08100e+00, 3.63163e+00, 1.82842e-02, 1.41349e-02 
1.03420e+00, -1.24536e-02, -5.99380e-03, 1.07068e-02, -1.23881e+00, -2.93004e+00, 3.43843e+00, 1.64176e-02, 1.60039e-02 
1.03440e+00, -1.26935e-02, -6.56338e-03, 1.13744e-02, -1.16301e+00, -2.75322e+00, 3.22990e+00, 1.44884e-02, 1.79357e-02 
1.03460e+00, -1.29188e-02, -7.09509e-03, 1.19987e-02, -1.09105e+00, -2.55211e+00, 3.00696e+00, 1.25370e-02, 1.98897e-02 
1.03480e+00, -1.31300e-02, -7.58423e-03, 1.25771e-02, -1.02260e+00, -2.32848e+00, 2.77063e+00, 1.06058e-02, 2.18236e-02 
1.03500e+00, -1.33278e-02, -8.02648e-03, 1.31070e-02, -9.57299e-01, -2.08431e+00, 2.52202e+00, 8.73706e-03, 2.36949e-02 
1.03520e+00, -1.35129e-02, -8.41795e-03, 1.35859e-02, -8.94710e-01, -1.82174e+00, 2.26232e+00, 6.97252e-03, 2.54619e-02 
1.03540e+00, -1.36857e-02, -8.75518e-03, 1.40119e-02, -8.34353e-01, -1.54310e+00, 1.99279e+00, 5.35159e-03, 2.70851e-02 
1.03560e+00, -1.38466e-02, -9.03519e-03, 1.43831e-02, -7.75704e-01, -1.25085e+00, 1.71474e+00, 3.91041e-03, 2.85283e-02 
1.03580e+00, -1.39960e-02, -9.25552e-03, 1.46978e-02, -7.18199e-01, -9.47556e-01, 1.42954e+00, 2.68075e-03, 2.97596e-02 
1.03600e+00, -1.41339e-02, -9.41421e-03, 1.49549e-02, -6.61245e-01, -6.35903e-01, 1.13863e+00, 1.68905e-03, 3.07526e-02 
1.03620e+00, -1.42605e-02, -9.50988e-03, 1.51533e-02, -6.04231e-01, -3.18638e-01, 8.43438e-01, 9.55673e-04, 3.14868e-02 
1.03640e+00, -1.43756e-02, -9.54167e-03, 1.52923e-02, -5.46530e-01, 1.43789e-03, 5.45450e-01, 4.94302e-04, 3.19486e-02 
1.03660e+00, -1.44791e-02, -9.50930e-03, 1.53714e-02, -4.87508e-01, 3.21501e-01, 2.46152e-01, 3.11607e-04, 3.21313e-02 
1.03680e+00, -1.45706e-02, -9.41307e-03, 1.53907e-02, -4.26539e-01, 6.38728e-01, -5.29645e-02, 4.07084e-04, 3.20353e-02 
1.03700e+00, -1.46497e-02, -9.25381e-03, 1.53503e-02, -3.63004e-01, 9.50319e-01, -3.50415e-01, 7.73140e-04, 3.16684e-02 
1.03720e+00, -1.47158e-02, -9.03294e-03, 1.52506e-02, -2.96306e-01, 1.25352e+00, -6.44734e-01, 1.39540e-03, 3.10448e-02 
1.03740e+00, -1.47682e-02, -8.75240e-03, 1.50924e-02, -2.25876e-01, 1.54567e+00, -9.34481e-01, 2.25325e-03, 3.01853e-02 
1.03760e+00, -1.48062e-02, -8.41467e-03, 1.48768e-02, -1.51181e-01, 1.82417e+00, -1.21826e+00, 3.32051e-03, 2.91161e-02 
1.03780e+00, -1.48287e-02, -8.02273e-03, 1.46051e-02, -7.17279e-02, 2.08659e+00, -1.49470e+00, 4.56634e-03, 2.78681e-02 
1.03800e+00, -1.48348e-02, -7.58004e-03, 1.42789e-02, 1.29224e-02, 2.33058e+00, -1.76253e+00, 5.95627e-03, 2.64759e-02 
1.03820e+00, -1.48235e-02, -7.09050e-03, 1.39001e-02, 1.03154e-01, 2.55402e+00, -2.02050e+00, 7.45332e-03, 2.49764e-02 
1.03840e+00, -1.47936e-02, -6.55843e-03, 1.34707e-02, 1.99287e-01, 2.75492e+00, -2.26745e+00, 9.01916e-03, 2.34082e-02 
1.03860e+00, -1.47438e-02, -5.98853e-03, 1.29931e-02, 3.01575e-01, 2.93151e+00, -2.50230e+00, 1.06154e-02, 2.18096e-02 
1.03880e+00, -1.46730e-02, -5.38583e-03, 1.24698e-02, 4.10196e-01, 3.08223e+00, -2.72408e+00, 1.22045e-02, 2.02182e-02 
1.03900e+00, -1.45797e-02, -4.75564e-03, 1.19034e-02, 5.25251e-01, 3.20576e+00, -2.93186e+00, 1.37516e-02, 1.86692e-02 
1.03920e+00, -1.44629e-02, -4.10353e-03, 1.12970e-02, 6.46762e-01, 3.30100e+00, -3.12487e+00, 1.52245e-02, 1.71945e-02 
1.03940e+00, -1.43210e-02, -3.43524e-03, 1.06535e-02, 7.74664e-01, 3.36711e+00, -3.30241e+00, 1.65957e-02, 1.58219e-02 
1.03960e+00, -1.41530e-02, -2.75668e-03, 9.97605e-03, 9.08809e-01, 3.40352e+00, -3.46388e+00, 1.78421e-02, 1.45744e-02 
1.03980e+00, -1.39575e-02, -2.07383e-03, 9.26794e-03, 1.04896e+00, 3.40989e+00, -3.60882e+00, 1.89465e-02, 1.34693e-02 
1.04000e+00, -1.37334e-02, -1.39273e-03, 8.53252e-03, 1.19480e+00, 3.38617e+00, -3.73685e+00, 1.98972e-02, 1.25182e-02 
1.04020e+00, -1.34796e-02, -7.19366e-04, 7.77320e-03, 1.34592e+00, 3.33258e+00, -3.84773e+00, 2.06887e-02, 1.17268e-02 
1.04040e+00, -1.31950e-02, -5.96954e-05, 6.99343e-03, 1.50182e+00, 3.24958e+00, -3.94132e+00, 2.13211e-02, 1.10948e-02 
1.04060e+00, -1.28789e-02, 5.80465e-04, 6.19667e-03, 1.66192e+00, 3.13790e+00, -4.01760e+00, 2.18004e-02, 1.06162e-02 
1.04080e+00, -1.25303e-02, 1.19547e-03, 5.38639e-03, 1.82559e+00, 2.99854e+00, -4.07664e+00, 2.21375e-02, 1.02800e-02 
1.04100e+00, -1.21486e-02, 1.77988e-03, 4.56601e-03, 1.99207e+00, 2.83272e+00, -4.11864e+00, 2.23481e-02, 1.00707e-02 
1.04120e+00, -1.17334e-02, 2.32856e-03, 3.73893e-03, 2.16058e+00, 2.64191e+00, -4.14391e+00, 2.24511e-02, 9.96899e-03 
1.04140e+00, -1.12844e-02, 2.83665e-03, 2.90845e-03, 2.33026e+00, 2.42778e+00, -4.15283e+00, 2.24686e-02, 9.95302e-03 
1.04160e+00, -1.08013e-02, 3.29967e-03, 2.07780e-03, 2.50016e+00, 2.19224e+00, -4.14591e+00, 2.24240e-02, 9.99906e-03 
1.04180e+00, -1.02843e-02, 3.71354e-03, 1.25009e-03, 2.66933e+00, 1.93734e+00, -4.12372e+00, 2.23418e-02, 1.00828e-02 
1.04200e+00, -9.73360e-03, 4.07461e-03, 4.28311e-04, 2.83673e+00, 1.66536e+00, -4.08694e+00, 2.22457e-02, 1.01803e-02 
1.04220e+00, -9.14963e-03, 4.37968e-03, -3.84686e-04, 3.00131e+00, 1.37868e+00, -4.03630e+00, 2.21582e-02, 1.02691e-02 
1.04240e+00, -8.53308e-03, 4.62608e-03, -1.18621e-03, 3.16198e+00, 1.07983e+00, -3.97263e+00, 2.20991e-02, 1.03292e-02 
1.04260e+00, -7.88484e-03, 4.81162e-03, -1.97374e-03, 3.31764e+00, 7.71460e-01, -3.89679e+00, 2.20852e-02, 1.03439e-02 
1.04280e+00, -7.20603e-03, 4.93466e-03, -2.74492e-03, 3.46717e+00, 4.56279e-01, -3.80970e+00, 2.21290e-02, 1.03006e-02 
1.04300e+00, -6.49797e-03, 4.99413e-03, -3.49762e-03, 3.60944e+00, 1.37072e-01, -3.71235e+00, 2.22387e-02, 1.01911e-02 
1.04320e+00, -5.76225e-03, 4.98949e-03, -4.22986e-03, 3.74336e+00, -1.83344e-01, -3.60572e+00, 2.24174e-02, 1.00123e-02 
1.04340e+00, -5.00063e-03, 4.92079e-03, -4.93991e-03, 3.86782e+00, -5.02142e-01, -3.49085e+00, 2.26629e-02, 9.76630e-03 
1.04360e+00, -4.21512e-03, 4.78863e-03, -5.62620e-03, 3.98175e+00, -8.16509e-01, -3.36879e+00, 2.29682e-02, 9.46026e-03 
1.04380e+00, -3.40793e-03, 4.59419e-03, -6.28742e-03, 4.08413e+00, -1.12367e+00, -3.24057e+00, 2.33212e-02, 9.10622e-03 
1.04400e+00, -2.58147e-03, 4.33916e-03, -6.92243e-03, 4.17397e+00, -1.42092e+00, -3.10727e+00, 2.37055e-02, 8.72067e-03 
1.04420e+00, -1.73834e-03, 4.02582e-03, -7.53033e-03, 4.25034e+00, -1.70563e+00, -2.96990e+00, 2.41008e-02, 8.32393e-03 
1.04440e+00, -8.81332e-04, 3.65691e-03, -8.11039e-03, 4.31236e+00, -1.97529e+00, -2.82948e+00, 2.44837e-02, 7.93936e-03 
1.04460e+00, -1.33953e-05, 3.23570e-03, -8.66212e-03, 4.35925e+00, -2.22752e+00, -2.68701e+00, 2.48290e-02, 7.59245e-03 
1.04480e+00, 8.62366e-04, 2.76590e-03, -9.18519e-03, 4.39027e+00, -2.46010e+00, -2.54343e+00, 2.51099e-02, 7.30982e-03 
1.04500e+00, 1.74271e-03, 2.25166e-03, -9.67949e-03, 4.40479e+00, -2.67097e+00, -2.39965e+00, 2.53000e-02, 7.11812e-03 
1.04520e+00, 2.62428e-03, 1.69752e-03, -1.01451e-02, 4.40227e+00, -2.85827e+00, -2.25653e+00, 2.53737e-02, 7.04295e-03 
1.04540e+00, 3.50362e-03, 1.10836e-03, -1.05821e-02, 4.38227e+00, -3.02035e+00, -2.11485e+00, 2.53077e-02, 7.10777e-03 
1.04560e+00, 4.37719e-03, 4.89377e-04, -1.09910e-02, 4.34445e+00, -3.15578e+00, -1.97536e+00, 2.50815e-02, 7.33287e-03 
1.04580e+00, 5.24140e-03, -1.53956e-04, -1.13722e-02, 4.28856e+00, -3.26336e+00, -1.83870e+00, 2.46792e-02, 7.73446e-03 
1.04600e+00, 6.09262e-03, -8.15968e-04, -1.17265e-02, 4.21449e+00, -3.34215e+00, -1.70548e+00, 2.40895e-02, 8.32382e-03 
1.04620e+00, 6.92720e-03, -1.49082e-03, -1.20544e-02, 4.12222e+00, -3.39145e+00, -1.57620e+00, 2.33066e-02, 9.10671e-03 
1.04640e+00, 7.74150e-03, -2.17255e-03, -1.23570e-02, 4.01185e+00, -3.41083e+00, -1.45129e+00, 2.23309e-02, 1.00829e-02 
1.04660e+00, 8.53194e-03, -2.85515e-03, -1.26350e-02, 3.88361e+00, -3.40011e+00, -1.33110e+00, 2.11687e-02, 1.12458e-02 
1.04680e+00, 9.29495e-03, -3.53259e-03, -1.28894e-02, 3.73783e+00, -3.35938e+00, -1.21589e+00, 1.98330e-02, 1.25828e-02 
1.04700e+00, 1.00271e-02, -4.19890e-03, -1.31213e-02, 3.57496e+00, -3.28902e+00, -1.10584e+00, 1.83425e-02, 1.40747e-02 
1.04720e+00, 1.07249e-02, -4.84820e-03, -1.33317e-02, 3.39556e+00, -3.18963e+00, -1.00105e+00, 1.67220e-02, 1.56972e-02 
1.04740e+00, 1.13853e-02, -5.47476e-03, -1.35217e-02, 3.20030e+00, -3.06210e+00, -9.01536e-01, 1.50010e-02, 1.74203e-02 
1.04760e+00, 1.20051e-02, -6.07304e-03, -1.36923e-02, 2.98997e+00, -2.90755e+00, -8.07220e-01, 1.32137e-02, 1.92099e-02 
1.04780e+00, 1.25813e-02, -6.63778e-03, -1.38446e-02, 2.76542e+00, -2.72735e+00, -7.17962e-01, 1.13974e-02, 2.10287e-02 
1.04800e+00, 1.31112e-02, -7.16398e-03, -1.39795e-02, 2.52766e+00, -2.52308e+00, -6.33542e-01, 9.59186e-03, 2.28368e-02 
1.04820e+00, 1.35923e-02, -7.64701e-03, -1.40980e-02, 2.27773e+00, -2.29655e+00, -5.53673e-01, 7.83799e-03, 2.45932e-02 
1.04840e+00, 1.40223e-02, -8.08260e-03, -1.42010e-02, 2.01678e+00, -2.04975e+00, -4.78001e-01, 6.17657e-03, 2.62571e-02 
1.04860e+00, 1.43991e-02, -8.46691e-03, -1.42892e-02, 1.74604e+00, -1.78487e+00, -4.06114e-01, 4.64709e-03, 2.77890e-02 
1.04880e+00, 1.47207e-02, -8.79654e-03, -1.43634e-02, 1.46680e+00, -1.50423e+00, -3.37548e-01, 3.28651e-03, 2.91516e-02 
1.04900e+00, 1.49858e-02, -9.06860e-03, -1.44243e-02, 1.18040e+00, -1.21033e+00, -2.71790e-01, 2.12817e-03, 3.03118e-02 
1.04920e+00, 1.51929e-02, -9.28068e-03, -1.44722e-02, 8.88249e-01, -9.05744e-01, -2.08293e-01, 1.20069e-03, 3.12407e-02 
1.04940e+00, 1.53411e-02, -9.43090e-03, -1.45076e-02, 5.91776e-01, -5.93167e-01, -1.46476e-01, 5.27115e-04, 3.19153e-02 
1.04960e+00, 1.54296e-02, -9.51794e-03, -1.45308e-02, 2.92448e-01, -2.75357e-01, -8.57337e-02, 1.24192e-04, 3.23189e-02 
1.04980e+00, 1.54581e-02, -9.54104e-03, -1.45419e-02, -8.24615e-03, 4.48833e-02, -2.54485e-02, 1.84713e-06, 3.24414e-02 
1.05000e+00, 1.54263e-02, -9.49999e-03, -1.45409e-02, -3.08813e-01, 3.64727e-01, 3.50062e-02, 1.62875e-04, 3.22801e-02 
1.05020e+00, 1.53345e-02, -9.39515e-03, -1.45279e-02, -6.07757e-01, 6.81353e-01, 9.62548e-02, 6.02857e-04, 3.18394e-02 
1.05040e+00, 1.51832e-02, -9.22745e-03, -1.45024e-02, -9.03598e-01, 9.91967e-01, 1.58912e-01, 1.31030e-03, 3.11308e-02 
1.05060e+00, 1.49731e-02, -8.99836e-03, -1.44643e-02, -1.19487e+00, 1.29383e+00, 2.23576e-01, 2.26701e-03, 3.01725e-02 
1.05080e+00, 1.47053e-02, -8.70992e-03, -1.44130e-02, -1.48016e+00, 1.58427e+00, 2.90817e-01, 3.44866e-03, 2.89890e-02 
1.05100e+00, 1.43810e-02, -8.36465e-03, -1.43480e-02, -1.75806e+00, 1.86074e+00, 3.61173e-01, 4.82557e-03, 2.76100e-02 
1.05120e+00, 1.40020e-02, -7.96562e-03, -1.42685e-02, -2.02725e+00, 2.12079e+00, 4.35140e-01, 6.36361e-03, 2.60696e-02 
1.05140e+00, 1.35701e-02, -7.51634e-03, -1.41739e-02, -2.28645e+00, 2.36212e+00, 5.13166e-01, 8.02530e-03, 2.44054e-02 
1.05160e+00, 1.30874e-02, -7.02077e-03, -1.40633e-02, -2.53445e+00, 2.58261e+00, 5.95645e-01, 9.77094e-03, 2.26572e-02 
1.05180e+00, 1.25563e-02, -6.48330e-03, -1.39357e-02, -2.77013e+00, 2.78031e+00, 6.82909e-01, 1.15598e-02, 2.08658e-02 
1.05200e+00, 1.19794e-02, -5.90865e-03, -1.37901e-02, -2.99245e+00, 2.95348e+00, 7.75223e-01, 1.33516e-02, 1.90716e-02 
1.05220e+00, 1.13594e-02, -5.30190e-03, -1.36256e-02, -3.20045e+00, 3.10059e+00, 8.72783e-01, 1.51071e-02, 1.73138e-02 
1.05240e+00, 1.06992e-02, -4.66841e-03, -1.34410e-02, -3.39327e+00, 3.22035e+00, 9.75708e-01, 1.67901e-02, 1.56288e-02 
1.05260e+00, 1.00021e-02, -4.01376e-03, -1.32353e-02, -3.57017e+00, 3.31168e+00, 1.08404e+00, 1.83677e-02, 1.40494e-02 
1.05280e+00, 9.27115e-03, -3.34374e-03, -1.30074e-02, -3.73049e+00, 3.37380e+00, 1.19773e+00, 1.98116e-02, 1.26040e-02 
1.05300e+00, 8.50986e-03, -2.66424e-03, -1.27562e-02, -3.87371e+00, 3.40614e+00, 1.31667e+00, 2.10989e-02, 1.13156e-02 
1.05320e+00, 7.72166e-03, -1.98128e-03, -1.24807e-02, -3.99940e+00, 3.40843e+00, 1.44063e+00, 2.22124e-02, 1.02014e-02 
1.05340e+00, 6.91010e-03, -1.30087e-03, -1.21799e-02, -4.10725e+00, 3.38065e+00, 1.56934e+00, 2.31411e-02, 9.27248e-03 
1.05360e+00, 6.07877e-03, -6.29021e-04, -1.18530e-02, -4.19706e+00, 3.32304e+00, 1.70241e+00, 2.38800e-02, 8.53364e-03 
1.05380e+00, 5.23128e-03, 2.83433e-05, -1.14990e-02, -4.26877e+00, 3.23610e+00, 1.83938e+00, 2.44306e-02, 7.98351e-03 
1.05400e+00, 4.37126e-03, 6.65420e-04, -1.11172e-02, -4.32240e+00, 3.12061e+00, 1.97971e+00, 2.48000e-02, 7.61487e-03 
1.05420e+00, 3.50232e-03, 1.27659e-03, -1.07071e-02, -4.35811e+00, 2.97759e+00, 2.12279e+00, 2.50008e-02, 7.41515e-03 
1.05440e+00, 2.62801e-03, 1.85645e-03, -1.02681e-02, -4.37616e+00, 2.80829e+00, 2.26793e+00, 2.50502e-02, 7.36712e-03 
1.05460e+00, 1.75185e-03, 2.39990e-03, -9.79992e-03, -4.37690e+00, 2.61421e+00, 2.41437e+00, 2.49690e-02, 7.44975e-03 
1.05480e+00, 8.77254e-04, 2.90214e-03, -9.30236e-03, -4.36081e+00, 2.39707e+00, 2.56129e+00, 2.47813e-02, 7.63913e-03 
1.05500e+00, 7.53074e-06, 3.35873e-03, -8.77540e-03, -4.32844e+00, 2.15877e+00, 2.70782e+00, 2.45125e-02, 7.90955e-03 
1.05520e+00, -8.54123e-04, 3.76565e-03, -8.21923e-03, -4.28045e+00, 1.90143e+00, 2.85302e+00, 2.41891e-02, 8.23457e-03 
1.05540e+00, -1.70465e-03, 4.11930e-03, -7.63420e-03, -4.21758e+00, 1.62731e+00, 2.99593e+00, 2.38371e-02, 8.58813e-03 
1.05560e+00, -2.54115e-03, 4.41657e-03, -7.02086e-03, -4.14063e+00, 1.33883e+00, 3.13555e+00, 2.34810e-02, 8.94558e-03 
1.05580e+00, -3.36090e-03, 4.65483e-03, -6.37997e-03, -4.05048e+00, 1.03853e+00, 3.27084e+00, 2.31431e-02, 9.28470e-03 
1.05600e+00, -4.16135e-03, 4.83198e-03, -5.71252e-03, -3.94808e+00, 7.29077e-01, 3.40076e+00, 2.28422e-02, 9.58655e-03 
1.05620e+00, -4.94014e-03, 4.94646e-03, -5.01967e-03, -3.83442e+00, 4.13187e-01, 3.52424e+00, 2.25932e-02, 9.83622e-03 
1.05640e+00, -5.69512e-03, 4.99726e-03, -4.30283e-03, -3.71053e+00, 9.36509e-02, 3.64022e+00, 2.24063e-02, 1.00234e-02 
1.05660e+00, -6.42435e-03, 4.98392e-03, -3.56358e-03, -3.57748e+00, -2.26711e-01, 3.74767e+00, 2.22871e-02, 1.01427e-02 
1.05680e+00, -7.12611e-03, 4.90657e-03, -2.80376e-03, -3.43635e+00, -5.45073e-01, 3.84555e+00, 2.22355e-02, 1.01939e-02 
1.05700e+00, -7.79889e-03, 4.76589e-03, -2.02536e-03, -3.28827e+00, -8.58626e-01, 3.93285e+00, 2.22469e-02, 1.01819e-02 
1.05720e+00, -8.44142e-03, 4.56312e-03, -1.23061e-03, -3.13433e+00, -1.16460e+00, 4.00862e+00, 2.23113e-02, 1.01166e-02 
1.05740e+00, -9.05262e-03, 4.30005e-03, -4.21915e-04, -2.97566e+00, -1.46030e+00, 4.07193e+00, 2.24148e-02, 1.00120e-02 
1.05760e+00, -9.63168e-03, 3.97900e-03, 3.98156e-04, -2.81333e+00, -1.74312e+00, 4.12191e+00, 2.25391e-02, 9.88636e-03 
1.05780e+00, -1.01780e-02, 3.60281e-03, 1.22685e-03, -2.64842e+00, -2.01055e+00, 4.15778e+00, 2.26634e-02, 9.76065e-03 
1.05800e+00, -1.06910e-02, 3.17478e-03, 2.06127e-03, -2.48198e+00, -2.26024e+00, 4.17878e+00, 2.27643e-02, 9.65816e-03 
1.05820e+00, -1.11707e-02, 2.69871e-03, 2.89836e-03, -2.31501e+00, -2.48999e+00, 4.18428e+00, 2.28177e-02, 9.60328e-03 
1.05840e+00, -1.16171e-02, 2.17879e-03, 3.73498e-03, -2.14845e+00, -2.69777e+00, 4.17371e+00, 2.27990e-02, 9.62051e-03 
1.05860e+00, -1.20301e-02, 1.61960e-03, 4.56785e-03, -1.98322e+00, -2.88175e+00, 4.14660e+00, 2.26848e-02, 9.73333e-03 
1.05880e+00, -1.24103e-02, 1.02609e-03, 5.39362e-03, -1.82015e+00, -3.04030e+00, 4.10255e+00, 2.24538e-02, 9.96321e-03 
1.05900e+00, -1.27582e-02, 4.03482e-04, 6.20887e-03, -1.66003e+00, -3.17202e+00, 4.04131e+00, 2.20875e-02, 1.03285e-02 
1.05920e+00, -1.30743e-02, -2.42720e-04, 7.01014e-03, -1.50354e+00, -3.27575e+00, 3.96269e+00, 2.15717e-02, 1.08438e-02 
1.05940e+00, -1.33596e-02, -9.06818e-04, 7.79395e-03, -1.35132e+00, -3.35058e+00, 3.86665e+00, 2.08966e-02, 1.15186e-02 
1.05960e+00, -1.36149e-02, -1.58295e-03, 8.55680e-03, -1.20391e+00, -3.39584e+00, 3.75322e+00, 2.00578e-02, 1.23575e-02 
1.05980e+00, -1.38412e-02, -2.26515e-03, 9.29524e-03, -1.06178e+00, -3.41114e+00, 3.62258e+00, 1.90568e-02, 1.33590e-02 
1.06000e+00, -1.40396e-02, -2.94741e-03, 1.00058e-02, -9.25315e-01, -3.39634e+00, 3.47500e+00, 1.79008e-02, 1.45157e-02 
1.06020e+00, -1.42113e-02, -3.62369e-03, 1.06852e-02, -7.94796e-01, -3.35157e+00, 3.31087e+00, 1.66033e-02, 1.58145e-02 
1.06040e+00, -1.43575e-02, -4.28803e-03, 1.13302e-02, -6.70434e-01, -3.27723e+00, 3.13070e+00, 1.51833e-02, 1.72360e-02 
1.06060e+00, -1.44795e-02, -4.93458e-03, 1.19375e-02, -5.52349e-01, -3.17397e+00, 2.93510e+00, 1.36653e-02, 1.87558e-02 
